NAME,DATE,REVIEW_BODY,PROFILE_PIC,RATINGS_ID
Michael Chen,May 2010, The torcher chamber was a bit too much. And I would do it again! But seriously tell all your friends! I want my money back. I came here for my honemoon. NO INDOOR PLUMBING!! The owner wouldn't let me bring my pet bear. The place smelled very bad! The town was very cute. We had so much fun! Why didn't I find this place sooner? The view form the back porch was to die for. BEST TRIP EVER! BE WARNED! You can tell the owner really likes bears. But the owner was cool. My partner and I always wanted to visit. It was quite a drive from the airport. This place is awesome! I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3770317.jpeg,28
John Kelly,June 2008, BEST TRIP EVER! The torcher chamber was a bit too much. The place smelled very bad! Why didn't I find this place sooner? I came here for my honemoon. I want my money back. The owner wouldn't let me bring my pet bear. But seriously tell all your friends! The owner has the best style. But the owner was cool. The view form the back porch was to die for. My partner and I always wanted to visit. NO INDOOR PLUMBING!! The town was very cute. I do not regret anything! BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,28
Nick Mendini,June 2015, I came here for my honemoon. I do not regret anything! The torcher chamber was a bit too much. The town was very cute. You can tell the owner really likes bears. This place is awesome! Why didn't I find this place sooner? I want my money back. The place smelled very bad! BEST TRIP EVER! And I would do it again! The owner has the best style. Very much worth it. But the owner was cool.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,28
Rebecca Wiegel,November 2011, My partner and I always wanted to visit. It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,28
Mukhtar Bahadory,May 2020, My partner and I always wanted to visit. The view form the back porch was to die for. The owner has the best style. You can tell the owner really likes bears. Very much worth it. It was quite a drive from the airport.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-415829.jpeg,29
Ben Rasmussen,November 2009, We had so much fun! This place is awesome! The town was very cute. The owner wouldn't let me bring my pet bear. BEST TRIP EVER! But seriously tell all your friends! Very much worth it.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1484810.jpeg,29
Daniel Lee,November 2009, The place smelled very bad! But seriously tell all your friends! I came here for my honemoon. The town was very cute. Why didn't I find this place sooner? I do not regret anything! My partner and I always wanted to visit. We had so much fun! But the owner was cool. BEST TRIP EVER! The owner wouldn't let me bring my pet bear. I wish I could have stayed longer. You can tell the owner really likes bears. BE WARNED!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4123910.jpeg,29
Brandon Elzy,March 2013, NO INDOOR PLUMBING!! The owner wouldn't let me bring my pet bear. My partner and I always wanted to visit. I came here for my honemoon. And I would do it again! BEST TRIP EVER! This place is awesome! The torcher chamber was a bit too much. The place smelled very bad! But seriously tell all your friends! But the owner was cool. We had so much fun! I want my money back. The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,29
Fabian Yee,March 2014, I came here for my honemoon. BE WARNED! You can tell the owner really likes bears. The place smelled very bad! This place is awesome! BEST TRIP EVER! But the owner was cool. But seriously tell all your friends! I wish I could have stayed longer. The torcher chamber was a bit too much. And I would do it again!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,29
Tre' Moore,November 2018, But seriously tell all your friends! The owner has the best style. We had so much fun! I want my money back. The view form the back porch was to die for. This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4153618.jpeg,29
Derek Warner-Reyes,June 2017, But the owner was cool. I came here for my honemoon. Why didn't I find this place sooner? And I would do it again! The town was very cute. We had so much fun! This place is awesome! But seriously tell all your friends! It was quite a drive from the airport. The torcher chamber was a bit too much. The view form the back porch was to die for. You can tell the owner really likes bears.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-1310522.jpeg,29
Seth Lassen,August 2015, The owner wouldn't let me bring my pet bear. Why didn't I find this place sooner? But the owner was cool. I wish I could have stayed longer.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,29
Matthew Morgan,December 2014, But the owner was cool. This place is awesome! The owner wouldn't let me bring my pet bear. You can tell the owner really likes bears. The town was very cute. But seriously tell all your friends! The place smelled very bad! I wish I could have stayed longer. NO INDOOR PLUMBING!!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3851312.jpeg,29
Rebecca Wiegel,October 2020, It was quite a drive from the airport. The place smelled very bad! We had so much fun! Very much worth it. This place is awesome! The owner wouldn't let me bring my pet bear. But seriously tell all your friends! The torcher chamber was a bit too much. I want my money back. Why didn't I find this place sooner? The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4626351.jpeg,29
John Anderton,June 2016, Very much worth it. But seriously tell all your friends! I came here for my honemoon. The owner wouldn't let me bring my pet bear. I want my money back. The view form the back porch was to die for. NO INDOOR PLUMBING!! The place smelled very bad! And I would do it again! My partner and I always wanted to visit. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,29
Quentin McMillian,April 2013, We had so much fun! I do not regret anything! Very much worth it. It was quite a drive from the airport. NO INDOOR PLUMBING!! The view form the back porch was to die for. But seriously tell all your friends! I want my money back. The town was very cute. I came here for my honemoon. The owner wouldn't let me bring my pet bear.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3970387.jpeg,29
Genaro Salinas,December 2012, The place smelled very bad! The town was very cute. I want my money back. I came here for my honemoon. And I would do it again! My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,29
Frans Larson,January 2019, NO INDOOR PLUMBING!! The torcher chamber was a bit too much. But the owner was cool. I came here for my honemoon. BEST TRIP EVER! I wish I could have stayed longer. The town was very cute. The owner wouldn't let me bring my pet bear. You can tell the owner really likes bears. And I would do it again! My partner and I always wanted to visit.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-220453.jpeg,29
David Kim,December 2019, Why didn't I find this place sooner? The owner has the best style. The torcher chamber was a bit too much. I want my money back. I came here for my honemoon. We had so much fun! But the owner was cool. And I would do it again! This place is awesome!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-3775540.jpeg,29
Michael Wetterauer,May 2020, But the owner was cool. But seriously tell all your friends! We had so much fun! I do not regret anything! The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-2726111.jpeg,30
Elene Mikaberidze,October 2013, The owner wouldn't let me bring my pet bear. It was quite a drive from the airport. We had so much fun! I wish I could have stayed longer. This place is awesome! The town was very cute. And I would do it again! The torcher chamber was a bit too much. Very much worth it. I do not regret anything! BE WARNED! The owner has the best style.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4100670.jpeg,30
Deb Johnson,December 2013, But the owner was cool. BEST TRIP EVER! The view form the back porch was to die for. The owner wouldn't let me bring my pet bear. And I would do it again! You can tell the owner really likes bears. Very much worth it. My partner and I always wanted to visit. The town was very cute. The torcher chamber was a bit too much.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886781.jpeg,30
Mukhtar Bahadory,March 2009, I wish I could have stayed longer. The torcher chamber was a bit too much. The owner wouldn't let me bring my pet bear. The view form the back porch was to die for. Why didn't I find this place sooner? The town was very cute.,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-4886801.jpeg,30
Taylor Anderson,February 2016, I do not regret anything!,https://beartnt-profile-photos.s3.us-east-2.amazonaws.com/beartnt+profile+photos/pexels-photo-5853675.jpeg,30
